request_id,app_id,point_x,point_y,entry_node,node_1,node_2,node_3,propagation_ms,processing_ms,latency_max_ms,slo_violation,total_ms,status
1,APP-EME,47.592597,7.898549,UAV-174,UAV-194,UAV-275,UAV-129,2260.442724,120.000000,1300.000000,YES,2380.442724,OK
2,APP-EME,48.447223,6.781821,UAV-174,UAV-151,UAV-095,UAV-308,2403.749451,120.000000,1300.000000,YES,2523.749451,OK
3,APP-EME,46.168103,7.893124,UAV-168,UAV-168,UAV-252,UAV-308,838.553040,120.000000,1300.000000,NO,958.553040,OK
4,APP-EME,49.107637,6.206800,UAV-326,UAV-153,UAV-275,UAV-142,1465.156671,120.000000,1300.000000,YES,1585.156671,OK
5,APP-EME,48.371488,7.281535,UAV-174,UAV-186,UAV-281,UAV-282,2261.444519,120.000000,1300.000000,YES,2381.444519,OK
6,APP-EME,47.993108,7.367883,UAV-174,UAV-194,UAV-281,UAV-282,2286.930806,120.000000,1300.000000,YES,2406.930806,OK
7,APP-EME,45.267565,7.114856,UAV-320,UAV-161,UAV-095,UAV-308,553.827298,120.000000,1300.000000,NO,673.827298,OK
8,APP-EME,49.834547,7.277452,UAV-327,UAV-168,UAV-252,UAV-111,2825.184953,120.000000,1300.000000,YES,2945.184953,OK
9,APP-EME,49.148902,7.713104,UAV-327,UAV-168,UAV-281,UAV-282,2785.067294,120.000000,1300.000000,YES,2905.067294,OK
10,APP-EME,46.801254,7.672203,UAV-272,UAV-168,UAV-275,UAV-152,962.037987,120.000000,1300.000000,NO,1082.037987,OK
11,APP-EME,45.243907,7.966978,UAV-161,UAV-161,UAV-095,UAV-116,510.290542,120.000000,1300.000000,NO,630.290542,OK
12,APP-EME,46.989141,7.144597,UAV-174,UAV-186,UAV-252,UAV-308,2485.482114,120.000000,1300.000000,YES,2605.482114,OK
13,APP-EME,48.939212,7.876168,UAV-327,UAV-168,UAV-281,UAV-282,2669.630975,120.000000,1300.000000,YES,2789.630975,OK
14,APP-EME,48.649607,6.781143,UAV-174,UAV-151,UAV-281,UAV-282,2351.761550,120.000000,1300.000000,YES,2471.761550,OK
15,APP-EME,46.440101,6.852042,UAV-167,UAV-166,UAV-095,UAV-111,1670.569400,120.000000,1300.000000,YES,1790.569400,OK
16,APP-EME,49.611253,7.272515,UAV-327,UAV-168,UAV-252,UAV-116,2982.626217,120.000000,1300.000000,YES,3102.626217,OK
17,APP-EME,47.552612,7.065482,UAV-174,UAV-153,UAV-275,UAV-154,2391.493628,120.000000,1300.000000,YES,2511.493628,OK
18,APP-EME,49.800133,7.643360,UAV-327,UAV-168,UAV-281,UAV-282,2763.037252,120.000000,1300.000000,YES,2883.037252,OK
19,APP-EME,45.800953,6.482834,UAV-167,UAV-166,UAV-095,UAV-111,1592.264497,120.000000,1300.000000,YES,1712.264497,OK
20,APP-EME,49.166151,7.038207,UAV-327,UAV-168,UAV-252,UAV-116,3013.558667,120.000000,1300.000000,YES,3133.558667,OK
21,APP-EME,49.789867,6.522411,UAV-181,UAV-194,UAV-275,UAV-155,997.232047,120.000000,1300.000000,NO,1117.232047,OK
22,APP-EME,48.252791,6.465046,UAV-326,UAV-211,UAV-281,UAV-282,1509.402085,120.000000,1300.000000,YES,1629.402085,OK
23,APP-EME,45.059327,6.505261,UAV-167,UAV-166,UAV-281,UAV-282,1631.162775,120.000000,1300.000000,YES,1751.162775,OK
24,APP-EME,45.327528,7.417818,UAV-320,UAV-161,UAV-095,UAV-308,659.330013,120.000000,1300.000000,NO,779.330013,OK
25,APP-EME,49.796276,7.587176,UAV-327,UAV-168,UAV-252,UAV-120,3120.284996,120.000000,1300.000000,YES,3240.284996,OK
26,APP-EME,46.794470,7.696772,UAV-272,UAV-168,UAV-275,UAV-169,1014.616574,120.000000,1300.000000,NO,1134.616574,OK
27,APP-EME,48.357030,6.364270,UAV-326,UAV-262,UAV-281,UAV-282,1535.255729,120.000000,1300.000000,YES,1655.255729,OK
28,APP-EME,49.804472,7.569751,UAV-327,UAV-168,UAV-095,UAV-308,2830.363891,120.000000,1300.000000,YES,2950.363891,OK
29,APP-EME,45.368261,7.311206,UAV-320,UAV-161,UAV-252,UAV-311,608.332506,120.000000,1300.000000,NO,728.332506,OK
30,APP-EME,49.342279,6.810011,UAV-327,UAV-168,UAV-275,UAV-155,3137.136861,120.000000,1300.000000,YES,3257.136861,OK
31,APP-EME,45.852653,6.278868,UAV-167,UAV-166,UAV-281,UAV-282,1646.158644,120.000000,1300.000000,YES,1766.158644,OK
32,APP-EME,47.618613,6.643508,UAV-174,UAV-186,UAV-275,UAV-129,2581.760007,120.000000,1300.000000,YES,2701.760007,OK
33,APP-EME,46.035998,7.661933,UAV-168,UAV-168,UAV-281,UAV-282,947.015456,120.000000,1300.000000,NO,1067.015456,OK
34,APP-EME,47.595897,6.959450,UAV-174,UAV-151,UAV-095,UAV-111,2553.591148,120.000000,1300.000000,YES,2673.591148,OK
35,APP-EME,45.702794,7.299005,UAV-167,UAV-166,UAV-252,UAV-116,1690.753816,120.000000,1300.000000,YES,1810.753816,OK
36,APP-EME,46.159426,7.850816,UAV-168,UAV-168,UAV-281,UAV-282,945.651410,120.000000,1300.000000,NO,1065.651410,OK
37,APP-EME,47.701561,6.394685,UAV-326,UAV-153,UAV-095,UAV-120,1630.679116,120.000000,1300.000000,YES,1750.679116,OK
38,APP-EME,46.116660,6.417730,UAV-167,UAV-166,UAV-252,UAV-308,1760.324667,120.000000,1300.000000,YES,1880.324667,OK
39,APP-EME,45.155868,7.712644,UAV-161,UAV-161,UAV-275,UAV-142,543.360721,120.000000,1300.000000,NO,663.360721,OK
40,APP-EME,47.538527,6.260337,UAV-326,UAV-156,UAV-281,UAV-282,1575.887777,120.000000,1300.000000,YES,1695.887777,OK
41,APP-EME,47.777030,6.358398,UAV-326,UAV-182,UAV-275,UAV-152,1633.841765,120.000000,1300.000000,YES,1753.841765,OK
42,APP-EME,47.674712,6.984309,UAV-174,UAV-186,UAV-281,UAV-282,2445.335982,120.000000,1300.000000,YES,2565.335982,OK
43,APP-EME,47.322483,7.984208,UAV-272,UAV-168,UAV-095,UAV-308,1064.439022,120.000000,1300.000000,NO,1184.439022,OK
44,APP-EME,45.166604,7.543611,UAV-161,UAV-161,UAV-252,UAV-311,597.986474,120.000000,1300.000000,NO,717.986474,OK
45,APP-EME,46.065822,7.810843,UAV-168,UAV-168,UAV-281,UAV-282,1002.287550,120.000000,1300.000000,NO,1122.287550,OK
46,APP-EME,49.946043,7.180565,UAV-181,UAV-194,UAV-095,UAV-111,1057.338412,120.000000,1300.000000,NO,1177.338412,OK
47,APP-EME,46.278168,6.114145,UAV-167,UAV-166,UAV-252,UAV-116,1860.105343,120.000000,1300.000000,YES,1980.105343,OK
48,APP-EME,48.155123,6.422415,UAV-326,UAV-211,UAV-275,UAV-154,1728.374925,120.000000,1300.000000,YES,1848.374925,OK
49,APP-EME,49.597709,7.034720,UAV-327,UAV-168,UAV-281,UAV-282,2773.066336,120.000000,1300.000000,YES,2893.066336,OK
50,APP-EME,46.492844,6.597108,UAV-167,UAV-166,UAV-275,UAV-169,1843.452406,120.000000,1300.000000,YES,1963.452406,OK
51,APP-EME,48.838855,7.890050,UAV-327,UAV-168,UAV-281,UAV-282,3088.703910,120.000000,1300.000000,YES,3208.703910,OK
52,APP-EME,49.575969,6.882315,UAV-327,UAV-168,UAV-095,UAV-120,3078.528294,120.000000,1300.000000,YES,3198.528294,OK
53,APP-EME,45.171030,6.691167,UAV-167,UAV-166,UAV-252,UAV-308,1805.307094,120.000000,1300.000000,YES,1925.307094,OK
54,APP-EME,46.604107,7.840786,UAV-272,UAV-168,UAV-281,UAV-282,1088.461622,120.000000,1300.000000,NO,1208.461622,OK
55,APP-EME,49.003661,7.868181,UAV-327,UAV-168,UAV-275,UAV-155,3101.645727,120.000000,1300.000000,YES,3221.645727,OK
56,APP-EME,48.596382,7.559582,UAV-327,UAV-168,UAV-095,UAV-308,3138.304562,120.000000,1300.000000,YES,3258.304562,OK
57,APP-EME,49.632736,7.271685,UAV-327,UAV-168,UAV-252,UAV-311,3262.030296,120.000000,1300.000000,YES,3382.030296,OK
58,APP-EME,48.987822,6.561216,UAV-174,UAV-262,UAV-281,UAV-282,2412.213185,120.000000,1300.000000,YES,2532.213185,OK
59,APP-EME,48.681611,7.359107,UAV-327,UAV-168,UAV-275,UAV-129,3246.807453,120.000000,1300.000000,YES,3366.807453,OK
60,APP-EME,49.365635,6.698229,UAV-327,UAV-168,UAV-281,UAV-282,2835.107810,120.000000,1300.000000,YES,2955.107810,OK
61,APP-EME,48.925986,7.906866,UAV-327,UAV-168,UAV-095,UAV-111,2921.149516,120.000000,1300.000000,YES,3041.149516,OK
62,APP-EME,45.112493,7.426421,UAV-320,UAV-161,UAV-252,UAV-116,685.804013,120.000000,1300.000000,NO,805.804013,OK
63,APP-EME,49.838848,7.619457,UAV-327,UAV-168,UAV-281,UAV-282,3029.269494,120.000000,1300.000000,YES,3149.269494,OK
64,APP-EME,49.298387,6.792631,UAV-327,UAV-168,UAV-275,UAV-142,3081.532152,120.000000,1300.000000,YES,3201.532152,OK
65,APP-EME,48.012191,7.476958,UAV-174,UAV-262,UAV-095,UAV-120,2611.344822,120.000000,1300.000000,YES,2731.344822,OK
66,APP-EME,45.884414,7.315750,UAV-167,UAV-166,UAV-252,UAV-308,1757.217699,120.000000,1300.000000,YES,1877.217699,OK
67,APP-EME,46.690992,6.043069,UAV-167,UAV-166,UAV-281,UAV-282,1764.828815,120.000000,1300.000000,YES,1884.828815,OK
68,APP-EME,46.372614,7.898811,UAV-168,UAV-168,UAV-275,UAV-152,1056.159909,120.000000,1300.000000,NO,1176.159909,OK
69,APP-EME,49.073524,7.251687,UAV-327,UAV-168,UAV-281,UAV-282,3159.571731,120.000000,1300.000000,YES,3279.571731,OK
70,APP-EME,47.010003,6.115821,UAV-326,UAV-186,UAV-095,UAV-311,1756.065257,120.000000,1300.000000,YES,1876.065257,OK
71,APP-EME,47.968572,6.565713,UAV-174,UAV-151,UAV-252,UAV-308,2574.502067,120.000000,1300.000000,YES,2694.502067,OK
72,APP-EME,49.707370,7.084485,UAV-327,UAV-168,UAV-275,UAV-154,3246.099562,120.000000,1300.000000,YES,3366.099562,OK
73,APP-EME,47.219663,6.253990,UAV-326,UAV-153,UAV-281,UAV-282,1706.683087,120.000000,1300.000000,YES,1826.683087,OK
74,APP-EME,45.785594,7.156553,UAV-167,UAV-166,UAV-095,UAV-111,1790.171866,120.000000,1300.000000,YES,1910.171866,OK
75,APP-EME,49.857046,7.818978,UAV-327,UAV-168,UAV-252,UAV-116,3106.465451,120.000000,1300.000000,YES,3226.465451,OK
76,APP-EME,48.803702,7.088829,UAV-174,UAV-156,UAV-281,UAV-282,2572.135054,120.000000,1300.000000,YES,2692.135054,OK
77,APP-EME,48.707254,7.601101,UAV-327,UAV-182,UAV-275,UAV-155,2794.325511,120.000000,1300.000000,YES,2914.325511,OK
78,APP-EME,48.367867,6.954682,UAV-174,UAV-194,UAV-281,UAV-282,2657.258345,120.000000,1300.000000,YES,2777.258345,OK
79,APP-EME,46.370930,6.296031,UAV-167,UAV-166,UAV-095,UAV-120,1718.695958,120.000000,1300.000000,YES,1838.695958,OK
80,APP-EME,47.231835,6.883080,UAV-174,UAV-211,UAV-252,UAV-308,2500.276452,120.000000,1300.000000,YES,2620.276452,OK
81,APP-EME,47.941637,7.202777,UAV-174,UAV-262,UAV-275,UAV-169,2536.096992,120.000000,1300.000000,YES,2656.096992,OK
82,APP-EME,46.052974,6.896649,UAV-167,UAV-166,UAV-281,UAV-282,1903.632124,120.000000,1300.000000,YES,2023.632124,OK
83,APP-EME,49.286759,6.637118,UAV-174,UAV-330,UAV-095,UAV-311,2709.835124,120.000000,1300.000000,YES,2829.835124,OK
84,APP-EME,48.668427,7.304237,UAV-174,UAV-186,UAV-252,UAV-111,2533.161220,120.000000,1300.000000,YES,2653.161220,OK
85,APP-EME,49.829863,7.833404,UAV-327,UAV-168,UAV-281,UAV-282,3200.794984,120.000000,1300.000000,YES,3320.794984,OK
86,APP-EME,45.277026,7.938527,UAV-161,UAV-161,UAV-275,UAV-152,649.872155,120.000000,1300.000000,NO,769.872155,OK
87,APP-EME,46.410871,7.279799,UAV-167,UAV-166,UAV-281,UAV-282,1964.420344,120.000000,1300.000000,YES,2084.420344,OK
88,APP-EME,46.947213,7.259861,UAV-174,UAV-262,UAV-095,UAV-308,2680.599581,120.000000,1300.000000,YES,2800.599581,OK
89,APP-EME,46.684144,7.338208,UAV-174,UAV-156,UAV-252,UAV-116,2697.426386,120.000000,1300.000000,YES,2817.426386,OK
90,APP-EME,48.449241,7.943119,UAV-327,UAV-151,UAV-275,UAV-154,3132.178066,120.000000,1300.000000,YES,3252.178066,OK
91,APP-EME,48.901735,7.371652,UAV-327,UAV-168,UAV-281,UAV-282,3364.767607,120.000000,1300.000000,YES,3484.767607,OK
92,APP-EME,47.374013,7.143569,UAV-174,UAV-153,UAV-095,UAV-120,2755.224530,120.000000,1300.000000,YES,2875.224530,OK
93,APP-EME,49.207479,7.726703,UAV-327,UAV-182,UAV-252,UAV-308,2911.404540,120.000000,1300.000000,YES,3031.404540,OK
94,APP-EME,49.054782,7.080612,UAV-327,UAV-168,UAV-275,UAV-155,3085.528874,120.000000,1300.000000,YES,3205.528874,OK
95,APP-EME,48.207124,7.540548,UAV-174,UAV-186,UAV-281,UAV-282,2631.127289,120.000000,1300.000000,YES,2751.127289,OK
96,APP-EME,48.015786,6.796206,UAV-174,UAV-194,UAV-281,UAV-282,2658.198211,120.000000,1300.000000,YES,2778.198211,OK
97,APP-EME,45.697832,6.981945,UAV-167,UAV-166,UAV-095,UAV-311,1864.277066,120.000000,1300.000000,YES,1984.277066,OK
98,APP-EME,47.141635,6.667346,UAV-174,UAV-211,UAV-252,UAV-111,2653.313629,120.000000,1300.000000,YES,2773.313629,OK
99,APP-EME,46.940986,6.147916,UAV-167,UAV-166,UAV-275,UAV-129,1821.719957,120.000000,1300.000000,YES,1941.719957,OK
100,APP-EME,48.349453,6.042270,UAV-326,UAV-262,UAV-281,UAV-282,1772.215627,120.000000,1300.000000,YES,1892.215627,OK
101,APP-EME,46.042501,7.541575,UAV-168,UAV-168,UAV-095,UAV-116,1211.687344,120.000000,1300.000000,YES,1331.687344,OK
102,APP-EME,46.393541,6.562813,UAV-167,UAV-166,UAV-252,UAV-120,1831.457224,120.000000,1300.000000,YES,1951.457224,OK
103,APP-EME,45.589115,7.289723,UAV-167,UAV-166,UAV-275,UAV-142,1907.498227,120.000000,1300.000000,YES,2027.498227,OK
104,APP-EME,47.711998,7.106596,UAV-174,UAV-330,UAV-281,UAV-282,2826.813252,120.000000,1300.000000,YES,2946.813252,OK
105,APP-EME,45.410545,6.290170,UAV-167,UAV-166,UAV-281,UAV-282,2105.950595,120.000000,1300.000000,YES,2225.950595,OK
106,APP-EME,48.013688,6.769544,UAV-174,UAV-156,UAV-095,UAV-308,2695.015207,120.000000,1300.000000,YES,2815.015207,OK
107,APP-EME,49.135460,7.115249,UAV-327,UAV-262,UAV-252,UAV-308,3098.902814,120.000000,1300.000000,YES,3218.902814,OK
108,APP-EME,45.795088,7.001818,UAV-167,UAV-166,UAV-275,UAV-169,1928.769556,120.000000,1300.000000,YES,2048.769556,OK
109,APP-EME,45.268554,6.487281,UAV-167,UAV-166,UAV-281,UAV-282,1976.887151,120.000000,1300.000000,YES,2096.887151,OK
110,APP-EME,49.977217,7.150910,UAV-181,UAV-323,UAV-095,UAV-311,1126.372349,120.000000,1300.000000,NO,1246.372349,OK
111,APP-EME,47.122593,7.234778,UAV-174,UAV-186,UAV-252,UAV-111,2862.706920,120.000000,1300.000000,YES,2982.706920,OK
112,APP-EME,48.454869,6.287166,UAV-326,UAV-274,UAV-275,UAV-152,1741.217480,120.000000,1300.000000,YES,1861.217480,OK
113,APP-EME,49.398434,7.052998,UAV-327,UAV-330,UAV-281,UAV-282,3074.025445,120.000000,1300.000000,YES,3194.025445,OK
114,APP-EME,45.828708,6.975186,UAV-167,UAV-166,UAV-252,UAV-116,1936.457767,120.000000,1300.000000,YES,2056.457767,OK
115,APP-EME,46.896999,7.743973,UAV-272,UAV-168,UAV-275,UAV-154,1257.272386,120.000000,1300.000000,YES,1377.272386,OK
116,APP-EME,48.746739,6.200664,UAV-326,UAV-151,UAV-281,UAV-282,1711.184849,120.000000,1300.000000,YES,1831.184849,OK
117,APP-EME,45.387465,7.791634,UAV-168,UAV-168,UAV-095,UAV-120,1148.427744,120.000000,1300.000000,NO,1268.427744,OK
118,APP-EME,48.442382,6.912782,UAV-174,UAV-153,UAV-252,UAV-308,2567.750440,120.000000,1300.000000,YES,2687.750440,OK
119,APP-EME,46.110088,6.715209,UAV-167,UAV-166,UAV-281,UAV-282,2073.764726,120.000000,1300.000000,YES,2193.764726,OK
120,APP-EME,45.569012,6.646599,UAV-167,UAV-166,UAV-095,UAV-308,1955.039687,120.000000,1300.000000,YES,2075.039687,OK
121,APP-EME,45.287684,6.092643,UAV-167,UAV-166,UAV-252,UAV-311,1949.508346,120.000000,1300.000000,YES,2069.508346,OK
122,APP-EME,49.755444,6.718921,UAV-181,UAV-156,UAV-275,UAV-152,1214.125090,120.000000,1300.000000,YES,1334.125090,OK
123,APP-EME,48.500991,7.995363,UAV-327,UAV-168,UAV-281,UAV-282,3230.576343,120.000000,1300.000000,YES,3350.576343,OK
124,APP-EME,45.221445,7.682919,UAV-161,UAV-161,UAV-252,UAV-111,695.044926,120.000000,1300.000000,NO,815.044926,OK
125,APP-EME,49.135430,7.958985,UAV-327,UAV-182,UAV-275,UAV-155,2989.052201,120.000000,1300.000000,YES,3109.052201,OK
126,APP-EME,49.914128,6.831857,UAV-181,UAV-194,UAV-281,UAV-282,1221.442414,120.000000,1300.000000,YES,1341.442414,OK
127,APP-EME,45.855354,7.300656,UAV-167,UAV-166,UAV-095,UAV-116,2091.262369,120.000000,1300.000000,YES,2211.262369,OK
128,APP-EME,49.143355,6.166921,UAV-326,UAV-211,UAV-252,UAV-120,1888.122655,120.000000,1300.000000,YES,2008.122655,OK
129,APP-EME,45.414528,6.631662,UAV-167,UAV-166,UAV-281,UAV-282,2034.721365,120.000000,1300.000000,YES,2154.721365,OK
130,APP-EME,49.810449,7.625400,UAV-327,UAV-168,UAV-095,UAV-308,3419.816292,120.000000,1300.000000,YES,3539.816292,OK
131,APP-EME,48.513914,6.548060,UAV-174,UAV-262,UAV-252,UAV-311,2809.031818,120.000000,1300.000000,YES,2929.031818,OK
132,APP-EME,46.283343,7.004850,UAV-167,UAV-166,UAV-275,UAV-129,2039.960002,120.000000,1300.000000,YES,2159.960002,OK
133,APP-EME,46.548076,7.729828,UAV-272,UAV-168,UAV-281,UAV-142,1293.986835,120.000000,1300.000000,YES,1413.986835,OK
134,APP-EME,45.548146,7.457817,UAV-167,UAV-166,UAV-252,UAV-308,2084.825661,120.000000,1300.000000,YES,2204.825661,OK
135,APP-EME,45.546851,6.231618,UAV-167,UAV-166,UAV-275,UAV-154,2085.618277,120.000000,1300.000000,YES,2205.618277,OK
136,APP-EME,45.378193,6.998432,UAV-167,UAV-166,UAV-095,UAV-111,1985.419193,120.000000,1300.000000,YES,2105.419193,OK
137,APP-EME,47.742010,7.700556,UAV-174,UAV-274,UAV-275,UAV-155,2615.605732,120.000000,1300.000000,YES,2735.605732,OK
138,APP-EME,46.394966,6.274798,UAV-167,UAV-166,UAV-252,UAV-116,2061.888919,120.000000,1300.000000,YES,2181.888919,OK
139,APP-EME,47.694092,7.399955,UAV-174,UAV-186,UAV-281,UAV-282,2767.778388,120.000000,1300.000000,YES,2887.778388,OK
140,APP-EME,49.897246,7.763973,UAV-327,UAV-262,UAV-095,UAV-120,2861.687111,120.000000,1300.000000,YES,2981.687111,OK
141,APP-EME,45.313842,7.451238,UAV-320,UAV-161,UAV-252,UAV-308,760.890089,120.000000,1300.000000,NO,880.890089,OK
142,APP-EME,48.297327,6.157192,UAV-326,UAV-323,UAV-281,UAV-169,1747.452388,120.000000,1300.000000,YES,1867.452388,OK
143,APP-EME,47.362039,7.343387,UAV-174,UAV-330,UAV-252,UAV-311,2900.126644,120.000000,1300.000000,YES,3020.126644,OK
144,APP-EME,46.564445,6.242998,UAV-167,UAV-166,UAV-275,UAV-152,1987.606852,120.000000,1300.000000,YES,2107.606852,OK
145,APP-EME,49.158564,6.914309,UAV-327,UAV-153,UAV-095,UAV-111,2843.628462,120.000000,1300.000000,YES,2963.628462,OK
146,APP-EME,47.366261,6.500843,UAV-174,UAV-156,UAV-252,UAV-308,2920.423595,120.000000,1300.000000,YES,3040.423595,OK
147,APP-EME,47.415964,7.598294,UAV-174,UAV-274,UAV-275,UAV-154,2603.541080,120.000000,1300.000000,YES,2723.541080,OK
148,APP-EME,47.766169,6.465113,UAV-326,UAV-151,UAV-281,UAV-282,1881.782607,120.000000,1300.000000,YES,2001.782607,OK
149,APP-EME,46.811902,6.904950,UAV-174,UAV-182,UAV-095,UAV-116,2747.559534,120.000000,1300.000000,YES,2867.559534,OK
150,APP-EME,49.557959,6.560776,UAV-181,UAV-186,UAV-252,UAV-120,1261.009556,120.000000,1300.000000,YES,1381.009556,OK
151,APP-EME,47.965043,7.616817,UAV-174,UAV-194,UAV-281,UAV-282,2962.946955,120.000000,1300.000000,YES,3082.946955,OK
152,APP-EME,49.944815,7.078999,UAV-181,UAV-211,UAV-252,UAV-308,1295.393700,120.000000,1300.000000,YES,1415.393700,OK
153,APP-EME,46.080893,6.192073,UAV-167,UAV-166,UAV-275,UAV-152,2112.934852,120.000000,1300.000000,YES,2232.934852,OK
154,APP-EME,45.349318,6.806864,UAV-167,UAV-166,UAV-281,UAV-154,2085.500607,120.000000,1300.000000,YES,2205.500607,OK
155,APP-EME,49.507643,7.854156,UAV-327,UAV-168,UAV-095,UAV-311,3397.329651,120.000000,1300.000000,YES,3517.329651,OK
156,APP-EME,48.766385,6.871186,UAV-174,UAV-262,UAV-252,UAV-311,2912.071209,120.000000,1300.000000,YES,3032.071209,OK
157,APP-EME,49.618460,7.492421,UAV-327,UAV-274,UAV-275,UAV-129,3167.557090,120.000000,1300.000000,YES,3287.557090,OK
158,APP-EME,47.440883,7.852258,UAV-174,UAV-318,UAV-095,UAV-111,2837.396429,120.000000,1300.000000,YES,2957.396429,OK
159,APP-EME,49.970850,7.827416,UAV-327,UAV-323,UAV-252,UAV-116,3144.800736,120.000000,1300.000000,YES,3264.800736,OK
160,APP-EME,49.111784,7.812022,UAV-327,UAV-330,UAV-275,UAV-142,3170.765650,120.000000,1300.000000,YES,3290.765650,OK
161,APP-EME,46.437539,6.234527,UAV-167,UAV-166,UAV-281,UAV-282,2081.905923,120.000000,1300.000000,YES,2201.905923,OK
162,APP-EME,49.961508,7.935318,UAV-327,UAV-332,UAV-252,UAV-308,3299.750921,120.000000,1300.000000,YES,3419.750921,OK
163,APP-EME,46.383266,6.123955,UAV-167,UAV-166,UAV-281,UAV-154,2130.230339,120.000000,1300.000000,YES,2250.230339,OK
164,APP-EME,49.262948,7.257432,UAV-327,UAV-168,UAV-095,UAV-120,3284.849813,120.000000,1300.000000,YES,3404.849813,OK
165,APP-EME,48.984011,6.569256,UAV-174,UAV-156,UAV-252,UAV-308,2848.458292,120.000000,1300.000000,YES,2968.458292,OK
166,APP-EME,46.212905,6.525609,UAV-167,UAV-166,UAV-275,UAV-155,2159.680401,120.000000,1300.000000,YES,2279.680401,OK
167,APP-EME,46.841642,7.995575,UAV-272,UAV-168,UAV-095,UAV-311,1296.182922,120.000000,1300.000000,YES,1416.182922,OK
168,APP-EME,45.591342,7.246368,UAV-167,UAV-166,UAV-252,UAV-116,2077.573784,120.000000,1300.000000,YES,2197.573784,OK
169,APP-EME,48.873993,7.083879,UAV-174,UAV-262,UAV-275,UAV-169,2801.556138,120.000000,1300.000000,YES,2921.556138,OK
170,APP-EME,47.222061,6.688949,UAV-174,UAV-274,UAV-275,UAV-129,2634.044784,120.000000,1300.000000,YES,2754.044784,OK
171,APP-EME,46.848970,6.112172,UAV-167,UAV-166,UAV-281,UAV-282,2130.167308,120.000000,1300.000000,YES,2250.167308,OK
172,APP-EME,48.362434,7.960591,UAV-327,UAV-332,UAV-252,UAV-111,3209.590423,120.000000,1300.000000,YES,3329.590423,OK
173,APP-EME,49.386203,7.270206,UAV-327,UAV-151,UAV-281,UAV-282,2969.260581,120.000000,1300.000000,YES,3089.260581,OK
174,APP-EME,48.565925,7.649630,UAV-327,UAV-153,UAV-095,UAV-116,3237.275428,120.000000,1300.000000,YES,3357.275428,OK
175,APP-EME,47.139103,7.207415,UAV-174,UAV-186,UAV-252,UAV-120,2880.055726,120.000000,1300.000000,YES,3000.055726,OK
176,APP-EME,48.871512,7.123511,UAV-174,UAV-274,UAV-275,UAV-152,2860.940438,120.000000,1300.000000,YES,2980.940438,OK
177,APP-EME,47.836755,6.301707,UAV-326,UAV-323,UAV-281,UAV-154,1888.540071,120.000000,1300.000000,YES,2008.540071,OK
178,APP-EME,47.057338,6.090734,UAV-326,UAV-330,UAV-095,UAV-308,1901.734171,120.000000,1300.000000,YES,2021.734171,OK
179,APP-EME,46.485386,6.173097,UAV-167,UAV-166,UAV-252,UAV-308,2302.621820,120.000000,1300.000000,YES,2422.621820,OK
180,APP-EME,46.435823,6.379386,UAV-167,UAV-166,UAV-252,UAV-311,2186.966317,120.000000,1300.000000,YES,2306.966317,OK
181,APP-EME,48.696186,6.630235,UAV-174,UAV-153,UAV-275,UAV-155,3030.484038,120.000000,1300.000000,YES,3150.484038,OK
182,APP-EME,45.158638,7.086099,UAV-320,UAV-161,UAV-281,UAV-282,885.561752,120.000000,1300.000000,NO,1005.561752,OK
183,APP-EME,45.538945,6.895493,UAV-167,UAV-166,UAV-095,UAV-111,2263.420680,120.000000,1300.000000,YES,2383.420680,OK
184,APP-EME,45.643639,6.015670,UAV-167,UAV-166,UAV-252,UAV-116,2240.092555,120.000000,1300.000000,YES,2360.092555,OK
185,APP-EME,46.196584,7.322829,UAV-167,UAV-166,UAV-281,UAV-282,2352.027378,120.000000,1300.000000,YES,2472.027378,OK
186,APP-EME,45.080773,6.011535,UAV-167,UAV-166,UAV-252,UAV-120,2304.374153,120.000000,1300.000000,YES,2424.374153,OK
187,APP-EME,46.516062,6.080209,UAV-167,UAV-166,UAV-275,UAV-142,2088.327493,120.000000,1300.000000,YES,2208.327493,OK
188,APP-EME,48.029875,7.904727,UAV-174,UAV-156,UAV-095,UAV-308,2944.039373,120.000000,1300.000000,YES,3064.039373,OK
189,APP-EME,49.215676,7.549259,UAV-327,UAV-168,UAV-252,UAV-311,3330.961523,120.000000,1300.000000,YES,3450.961523,OK
190,APP-EME,48.043529,7.986341,UAV-327,UAV-182,UAV-281,UAV-152,3077.261890,120.000000,1300.000000,YES,3197.261890,OK
191,APP-EME,48.461981,6.792347,UAV-174,UAV-194,UAV-275,UAV-154,3001.214715,120.000000,1300.000000,YES,3121.214715,OK
192,APP-EME,49.197477,6.807530,UAV-327,UAV-211,UAV-095,UAV-308,3156.714847,120.000000,1300.000000,YES,3276.714847,OK
193,APP-EME,49.737170,6.774414,UAV-181,UAV-262,UAV-252,UAV-311,1359.687089,120.000000,1300.000000,YES,1479.687089,OK
194,APP-EME,45.316478,7.813757,UAV-161,UAV-161,UAV-281,UAV-282,817.856277,120.000000,1300.000000,NO,937.856277,OK
195,APP-EME,46.887164,7.007161,UAV-174,UAV-274,UAV-275,UAV-169,2715.490694,120.000000,1300.000000,YES,2835.490694,OK
196,APP-EME,45.504315,7.222293,UAV-167,UAV-166,UAV-095,UAV-111,2231.481987,120.000000,1300.000000,YES,2351.481987,OK
